item_id,text,keywords,proposition_id,dependency,category_broad,category_detailed,tuple,question_natural_language
partiprompts2,"A high-resolution DSLR image captures a glossy Volkswagen van, its exterior artistically adorned with a vibrant mural depicting a bustling cityscape. Parked on a patch of lush green grass, the van serves as a backdrop to an unusual sight: a contented sloth, standing upright. The sloth is dressed in an eclectic ensemble consisting of a sleek leather jacket, a wide-brimmed cowboy hat, a traditional tartan kilt, and a neatly tied bowtie. In its clawed hands, it firmly grasps a wooden quarterstaff and an oversized, leather-bound book.",,22,20,attribute,texture,"attribute - texture (book, leather-bound)",Is the book leather-bound?
partiprompts2,"A high-resolution DSLR image captures a glossy Volkswagen van, its exterior artistically adorned with a vibrant mural depicting a bustling cityscape. Parked on a patch of lush green grass, the van serves as a backdrop to an unusual sight: a contented sloth, standing upright. The sloth is dressed in an eclectic ensemble consisting of a sleek leather jacket, a wide-brimmed cowboy hat, a traditional tartan kilt, and a neatly tied bowtie. In its clawed hands, it firmly grasps a wooden quarterstaff and an oversized, leather-bound book.",,23,"10,9",relation,spatial,"relation - spatial (sloth, grass, on)",Is the sloth on the grass?
partiprompts2,"A high-resolution DSLR image captures a glossy Volkswagen van, its exterior artistically adorned with a vibrant mural depicting a bustling cityscape. Parked on a patch of lush green grass, the van serves as a backdrop to an unusual sight: a contented sloth, standing upright. The sloth is dressed in an eclectic ensemble consisting of a sleek leather jacket, a wide-brimmed cowboy hat, a traditional tartan kilt, and a neatly tied bowtie. In its clawed hands, it firmly grasps a wooden quarterstaff and an oversized, leather-bound book.",,24,"3,9",relation,spatial,"relation - spatial (van, grass, parked on)",Is the van parked on the grass?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,1,0,entity,whole,entity - whole (grand piano),Is there a grand piano?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,2,1,attribute,color,"attribute - color (piano, glossy black)",Is the piano glossy black?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,3,1,entity,part,entity - part (piano's lid),Is the lid of the piano propped open?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,4,1,entity,part,entity - part (piano's inner workings),Are the intricate inner workings of the piano revealed?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,5,0,entity,whole,entity - whole (songbook),Is there a songbook?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,6,5,entity,part,entity - part (songbook's music stand),Is the songbook on a music stand?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,7,5,entity,part,entity - part (songbook's pages),Are the pages of the songbook filled with musical notations?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,8,7,attribute,texture,"attribute - texture (pages, filled with musical notations)",Are the musical notations on the pages?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,9,1,entity,part,entity - part (piano's keys),Are there ivory keys on the piano?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,10,0,entity,whole,entity - whole (room),Is there a room?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,11,10,attribute,texture,"attribute - texture (room, hardwood floors)",Are the floors in the room made of hardwood?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,12,10,attribute,size,"attribute - size (room, high ceiling)",Is the ceiling in the room high?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,13,1,entity,state,"entity - state (piano, enhance)",Does the piano enhance the room?
partiprompts251,"A grand piano with a glossy black finish, its lid propped open to reveal the intricate inner workings. Resting on the music stand is an open songbook, its pages filled with musical notations above the ivory keys. The piano sits in a room with hardwood floors and a high ceiling, which enhances the instrument's rich sound.",,14,1,entity,state,"entity - state (instrument, rich sound)",Does the high ceiling enhance the instrument's rich sound?
partiprompts176,"An intricate piece of graffiti art depicting a robot with hues of blue and silver sprawls across a weathered brick wall. Bold, stylized letters spell out ""Fly an airplane"" just above the robot, adding a whimsical touch to the urban canvas. In front of the mural, a concrete sidewalk stretches out, with tufts of green grass stubbornly sprouting from the cracks, hinting at nature's resilience in the cityscape.",,1,0,entity,whole,entity - whole (graffiti art),Is there graffiti art?
partiprompts176,"An intricate piece of graffiti art depicting a robot with hues of blue and silver sprawls across a weathered brick wall. Bold, stylized letters spell out ""Fly an airplane"" just above the robot, adding a whimsical touch to the urban canvas. In front of the mural, a concrete sidewalk stretches out, with tufts of green grass stubbornly sprouting from the cracks, hinting at nature's resilience in the cityscape.",,2,1,entity,whole,entity - whole (robot),Is there a robot?
partiprompts176,"An intricate piece of graffiti art depicting a robot with hues of blue and silver sprawls across a weathered brick wall. Bold, stylized letters spell out ""Fly an airplane"" just above the robot, adding a whimsical touch to the urban canvas. In front of the mural, a concrete sidewalk stretches out, with tufts of green grass stubbornly sprouting from the cracks, hinting at nature's resilience in the cityscape.",,3,0,entity,whole,entity - whole (brick wall),Is there a brick wall?
